datetime,tempmax,tempmin,temp,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,precipprob,precip
1/1/2021,29.6,24,26.4,23.3,83.4,36.7,14.8,283.5,1008.5,61.9,100,27.613
2/1/2021,32.4,23.7,27.8,23.2,76.7,23.8,21.7,290.5,1008.4,55.5,100,0.002
3/1/2021,32.1,25,27.4,23.1,77.8,29.5,28.8,269.6,1008.3,59.6,100,8.815
4/1/2021,31.4,24,27.8,22.9,75.5,30.6,23.4,275.2,1007.8,57.7,0,0
5/1/2021,29.3,24,27.2,23.9,82.5,29.2,9.7,294.7,1007.8,56,100,0.256
6/1/2021,31,23,26.8,23.6,83.5,30.6,27.7,294.9,1007.3,69.9,100,25.15
7/1/2021,29.7,24.6,26.8,23.6,83,31.7,16.6,308.2,1007.1,65.7,100,25.681
8/1/2021,29.1,26,27.3,24.1,83,27.7,21.8,280.1,1007,55.7,100,14.604
9/1/2021,31.3,24,26.5,23.8,85.9,37.1,24.1,267.9,1007.7,65.2,100,33.892
10/1/2021,30,24,26.8,23.3,81.8,32,20.5,266.6,1007.3,61,100,0.531
11/1/2021,31.4,24,27.5,23.3,78.1,34.9,17.8,284.7,1007.9,55.9,100,0.046
12/1/2021,29.8,24,26.7,23.4,82.4,31.7,19,261.6,1008.6,64.2,100,12.628
13/1/2021,29,25,27.1,23.5,81.2,28.1,20.5,309.7,1009,66,100,0.243
14/1/2021,29,26,27.4,23.4,79.1,27.7,20,308.7,1010.2,68.7,0,0
15/1/2021,30.7,25.3,27.6,23.5,78.8,23.4,14.5,307,1009.1,59.4,100,0.001
16/1/2021,34,24.7,28.8,22.3,69.6,33.1,36.3,253.1,1007.4,53.5,0,0
17/1/2021,30.1,24.7,27.7,23.7,79,37.1,17.8,295.2,1008,60.3,100,0.008
18/1/2021,27.8,25,26.8,23.5,82.2,38.9,25.5,298.5,1009.1,65.3,100,2.755
19/1/2021,28.7,24,26.6,22.8,80.4,46.4,22.3,313.6,1009.7,68.5,100,14.767
20/1/2021,29.7,24.6,27.1,23.4,80.8,32,27,323.9,1009.7,70.6,100,14.514
21/1/2021,28.1,24.7,26.7,24,85.6,27.7,13,315.3,1009.7,66,100,10.002
22/1/2021,30,25,27,22.7,78,33.8,25.3,294,1009.3,63.6,100,0.004
23/1/2021,30.1,24,27.4,23.9,81.5,24.8,21.6,323.5,1008.9,53.3,0,0
24/1/2021,27.6,24,25.2,23.9,92.2,21.2,11,264.4,1010,76,100,55.599
25/1/2021,30.3,24,26.8,23.4,82.3,28.4,21.1,279.4,1009.4,56.2,100,6.606
26/1/2021,31,24,26.7,23.4,82.3,42.5,25.9,261.3,1008.8,60.7,100,2.498
27/1/2021,29,24,26.1,23.2,83.9,42.5,26.7,256.3,1008.5,69.3,100,5.742
28/1/2021,28.7,24,26.2,22.8,82.1,40.3,23.1,272.1,1009.1,63.4,100,12.578
29/1/2021,30,24,25.8,23.3,86.9,37.4,28.5,272.9,1009.2,72.9,100,38.606
30/1/2021,29.3,24,26,23.5,86.5,37.4,18.4,291.3,1009.7,71.6,100,27.889
31/1/2021,28.6,24.3,26.5,23.8,85,40,14.8,285.2,1010.4,60.1,100,6.387
1/2/2021,31,25,27.2,23.8,82.5,35.6,23.4,307,1010.4,60,100,8.453
2/2/2021,30,24.6,27.2,23.8,82.7,40.3,20.5,297.4,1010,66.6,100,8.088
3/2/2021,29,24,26.1,23.8,87.9,39.6,25.5,280.6,1010.7,72.9,100,85.424
4/2/2021,30,24,26.4,23.7,86,43.6,28.5,301.7,1010.4,70.2,100,18.28
5/2/2021,30,24.3,27,23.9,83.6,39.2,21.8,317.7,1009.7,69.3,100,3.347
6/2/2021,30.3,25,28,23.8,78.5,38.2,18.2,327.7,1008.6,67.2,100,39.479
7/2/2021,29.7,25.3,27.2,24.3,84.5,41.8,27.1,316.1,1008.4,77,100,70.545
8/2/2021,30,24,26.9,24.2,85.6,37.1,27,316.1,1008.4,73.5,100,19.499
9/2/2021,31,24.7,27.3,24.1,83.5,34.6,18.4,310.1,1008.4,65.2,100,1.276
10/2/2021,30.3,25,27.1,23.7,81.8,37.4,21.8,259.8,1008.8,55.6,100,1.059
11/2/2021,31.4,25,27.3,23.3,79.4,34.2,65.4,270.3,1009.2,40.4,100,0.037
12/2/2021,29.7,24.7,27,23.6,82.4,33.5,15.8,313.8,1010.7,42.1,100,5.8
13/2/2021,30.3,24,27.4,23.8,81.2,35.3,19.4,298.2,1011.6,49.6,100,4.2
14/2/2021,28.7,25,27.2,24.8,86.8,27.4,19,312.6,1011,65.8,100,23.958
15/2/2021,30.7,25,27.2,24.2,83.9,25.2,21.9,333.6,1010,64.2,100,20.571
16/2/2021,27.8,24,25.7,24.4,92.6,24.8,16.6,324.9,1009.6,68.5,100,118.358
17/2/2021,28.7,23.9,26.5,23.7,84.8,37.1,18.4,287.2,1010.5,68.7,100,3.067
18/2/2021,30,23.6,25.6,23,85.8,33.1,16.4,277.7,1010.1,61.9,100,45.293
19/2/2021,28.7,24,26.2,23.3,84.2,35.3,25.2,326.9,1010.7,70.5,100,49.126
20/2/2021,29,24.5,26.5,23.9,86.2,39.6,18.4,305.1,1011.4,70.4,100,2
21/2/2021,30.7,24.2,27.3,23.3,79.8,27.4,15.8,328.4,1011.4,54.9,100,4.6
22/2/2021,30.7,25,27.8,23.6,78.6,28.8,18.2,323.9,1010.1,58.9,0,0
23/2/2021,32.4,25,27.6,23.6,79.3,34.9,34.2,293.6,1008.4,54.9,100,0.318
24/2/2021,31.9,24,26.5,22.8,80.7,46.4,27.7,267.7,1007.4,62.3,100,11.835
25/2/2021,30,24,27.3,24.3,83.8,40.3,32.7,328.1,1006.3,64.2,100,1.353
26/2/2021,31,23,26.7,23.6,83.7,40.7,22.3,10,1007.4,66.4,100,13.206
27/2/2021,31,23,28,23.7,78.5,27.7,16.6,334,1008.2,54.8,100,3.805
28/2/2021,34,26,29.3,22.9,69.2,29.5,24.1,254.8,1009.4,49.9,100,0.202
1/3/2021,32.8,26,28.7,24,76.4,25.6,27.2,297,1010,57.9,100,0.205
2/3/2021,31,23,27.1,24,83.6,27,20.5,341.2,1010.5,64.3,100,20.514
3/3/2021,31,24,28,23.9,79.2,25.2,25.3,316,1010.7,56.4,100,36.081
4/3/2021,31,25,28.1,23.7,77.7,25.2,22.3,330.4,1011.1,54.6,100,3.141
5/3/2021,31,24,27.3,23.6,80.9,24.1,34.3,356.5,1010.6,56.5,100,0.739
6/3/2021,30.1,24.4,27.2,23.9,82.5,24.1,18.4,297.9,1010.5,61.1,100,65.444
7/3/2021,32,25,27.2,23.7,81.9,31.7,24.1,298.5,1010.8,59.8,100,2.147
8/3/2021,31,24,26.6,23.2,82.5,33.8,31.7,259.3,1010.8,60.8,100,3.395
9/3/2021,31,24,26.7,22.8,79.7,30.6,17.8,306.6,1010.4,53.1,100,22.371
10/3/2021,30.7,25,27.4,23.5,80,40.7,32.5,318.2,1010.3,63.3,100,18.455
11/3/2021,29.9,22,26.1,22.7,82.4,35.3,18.4,290.4,1011,70.1,100,36.178
12/3/2021,30.4,24,27.3,23.7,81.2,40.7,20.1,302.2,1011.1,53.2,100,0.262
13/3/2021,31.3,24.7,28.2,22.8,73.6,32.8,20.5,285.5,1010.6,51.5,100,2.895
14/3/2021,30.7,24,27.3,22.7,76.4,48.2,18.4,287.7,1009.4,49.8,100,5.612
15/3/2021,29.7,25,27.5,23.9,81.4,24.5,12.6,268.1,1009,52,100,0.006
16/3/2021,31.7,25.3,27.7,23.5,78.4,22.3,18.3,317.5,1009.3,56.8,100,13.515
17/3/2021,32,24.3,28.4,22.7,72.6,20.9,28.5,329.6,1008.3,41,0,0
18/3/2021,32.3,25.3,28.8,23,71.4,21.2,16.6,282.4,1008,51.7,100,0.025
19/3/2021,31.4,25.3,28.4,23.6,75.7,23,23.9,269.6,1007.8,53.4,100,0.018
20/3/2021,33,25.7,28.4,23.3,74.3,21.6,18.1,286.1,1006.5,47,100,3.877
21/3/2021,33,25,28.6,23.5,75.1,33.5,26.4,287.8,1006.5,45,0,0
22/3/2021,33,24.6,28.9,22.8,70.7,35.3,27.1,278,1008.3,48.1,100,0.216
23/3/2021,33,25,29,23,71,32,27.9,257.9,1008.4,48.4,100,0.027
24/3/2021,32.3,25,28.4,22.6,71.7,42.5,27.2,258.7,1007.9,49.5,0,0
25/3/2021,32.4,25,28.1,22.9,74,25.6,18.4,266.8,1008,51.3,100,0.243
26/3/2021,33,24,28.7,23.3,73.2,24.1,25.2,319.8,1007.6,42.3,100,0.002
27/3/2021,32,25.3,28.1,24,79,25.9,18.4,261.3,1007.9,55.2,100,4.963
28/3/2021,32.7,25,28.8,24.4,78.5,21.6,18.1,343.4,1007.3,52,100,0.053
29/3/2021,31,26,28.5,24.8,80.8,24.8,21.6,339.8,1007.1,59.4,100,1.973
30/3/2021,29.1,26,27.3,24.4,84.4,20.5,13,290.6,1006.6,57.4,100,0.644
31/3/2021,32.7,25,28.2,23.9,78.7,26.3,24.1,267.2,1005.9,58.1,100,3.885
1/4/2021,30.3,25,27.5,23,77.2,24.8,21.1,268,1006.6,57.8,100,0.004
2/4/2021,32.7,26,29,23.1,71.5,22,22.3,334.4,1006.6,55.2,0,0
3/4/2021,28.6,24,26.3,23.9,87.1,45,18.4,118.3,1007.9,69.9,100,73.288
4/4/2021,30,25,27.7,24.1,81,39.6,14.5,334.9,1007.8,58.1,100,0.25
5/4/2021,31.1,26,28.3,23.6,76.2,43.6,17.3,252.2,1008.6,56.4,100,0.002
6/4/2021,32.8,25,28.6,22.6,71.1,46.4,34.4,260.4,1009,46.7,0,0
7/4/2021,30.6,25,27.4,22.8,76.6,53.6,30,270.8,1009.1,59.5,100,1.796
8/4/2021,33,25,28.9,22.9,71.5,44.6,21.7,270,1007.9,49.2,0,0
9/4/2021,32,26,28.9,23.9,75.2,31,21.8,321.7,1008.6,49.2,0,0
10/4/2021,32,23.7,27.8,23.3,77.3,24.8,27.7,322.3,1010.3,59.4,100,5.934
11/4/2021,32.7,24.6,27.6,22.9,76.5,22.7,26.1,269.4,1011,52.5,100,0.965
12/4/2021,33,24.3,28,22.9,75.2,19.1,20.1,259.2,1010.9,55.2,100,26.529
13/4/2021,33,25,27.6,23.6,80.4,35.3,16.6,31,1011,55.2,100,0.121
14/4/2021,32,24.3,27,23.6,82.8,24.1,22.3,252.2,1010.4,56.5,100,3.082
15/4/2021,32,24,26.8,23.4,82.7,26.3,19.5,264.8,1010.4,53.4,100,2.567
16/4/2021,32,24.3,28.2,23.5,76.8,21.6,18,24.1,1010.4,53.8,0,0
17/4/2021,32,25.3,28.1,24.3,80.4,22.3,14.8,338.6,1010.9,55.9,100,26.362
18/4/2021,32,25.3,28.3,24,78.3,22.7,17.9,338.4,1011.5,58.3,100,0.055
19/4/2021,32.7,25,28.6,23.5,74.9,21.2,15.5,12.2,1010.4,49.6,100,0.036
20/4/2021,32.7,24,28.6,22.9,72.2,31.7,25.4,52.5,1010.2,49.9,100,0.024
21/4/2021,33.7,24.7,29,22.7,69.8,20.2,18.3,38.3,1010.4,39.3,0,0
22/4/2021,33,24.5,29.1,22.2,68,19.8,20.1,24.8,1010.2,42.1,0,0
23/4/2021,32.7,24.3,28.3,23,74.5,20.2,15.3,1.6,1010.1,47.6,100,10.857
24/4/2021,32.7,24.3,28.8,22.6,70.2,20.5,20.4,336,1009.9,44.9,0,0
25/4/2021,33,25.3,29.3,23.2,70.2,40.7,21.8,44.2,1010.3,42.2,0,0
26/4/2021,34,26,29.7,23.7,71.4,24.5,27.3,83.9,1010,35.4,0,0
27/4/2021,34,25.3,29.4,23.5,71.7,25.6,23.9,95,1010.1,41.2,0,0
28/4/2021,32,24.3,27.7,24,80.8,20.2,18.8,294,1011.5,58.7,100,60.883
29/4/2021,33,24.3,28.4,23.6,76.6,31.7,18,113.1,1010.3,48.5,100,0.03
30/4/2021,32,25,28.8,24.2,77.2,25.6,21.8,41.2,1009.9,55.2,100,0.089
1/5/2021,33.7,26,29.5,24.6,76.2,29.2,25.1,88.8,1009.7,49.5,100,0.027
2/5/2021,33.1,26.3,29.5,24.6,75.5,28.1,26.7,73.6,1009.3,45.9,100,0.001
3/5/2021,33,26.3,29.3,24.2,74.8,32,28.3,93.7,1007.5,49.9,0,0
4/5/2021,33,25.3,29.1,23.9,74.1,24.8,14.2,110.4,1007.1,46.4,100,0.009
5/5/2021,32.3,26,28.8,24.4,77.8,19.4,14,31.9,1007.6,53.9,100,33.866
6/5/2021,32,24.6,27.5,24.1,82.8,19.1,16.6,334.1,1009.1,61.7,100,6.334
7/5/2021,34.4,24.6,28.9,24.3,77.1,22.3,20.6,33,1009.3,49.1,100,0.763
8/5/2021,32.4,25,28.9,25,79.7,19.1,21.9,44.7,1008.7,55.8,100,0.263
9/5/2021,33.4,24,28.6,24.3,78.8,18.7,18.4,77.2,1008.4,59.4,100,46.897
10/5/2021,33,26,29.4,24.2,75,22.7,17.8,81.5,1008,47.5,100,4.377
11/5/2021,34.8,26.3,30.1,24.1,71.5,20.9,21.1,62.5,1007.8,38.7,0,0
12/5/2021,33.3,26.3,29.8,24.8,75.1,20.5,23.9,98.8,1007.2,47.3,0,0
13/5/2021,33,26,29.7,24.3,73.5,22.7,21.1,82.9,1006.9,42.3,100,0.055
14/5/2021,33.1,26,29.6,23.5,70.7,24.1,26.7,105,1007.2,49,0,0
15/5/2021,33.3,26,29.8,23.7,70.5,22.3,22.3,82.1,1007.6,48.9,100,0.005
16/5/2021,33.7,26.3,29.7,23.8,71.7,17.3,15.8,77.5,1007.9,47,100,0.001
17/5/2021,32.7,25,29.4,24.2,74.6,21.2,18.1,15.3,1008.4,55.7,100,26.256
18/5/2021,32.1,23.9,27.4,23.6,80.8,18,16.6,82.8,1008.9,65.1,100,65.395
19/5/2021,33,26,29.1,24.3,76,19.8,18,50.9,1008.8,50.8,100,0.1
20/5/2021,32.8,26,29,24.2,75.8,20.9,24.9,77.8,1010.1,55,100,0.193
21/5/2021,33.4,25.3,28.6,24.2,78.1,18,17.8,349.7,1010.3,52.4,100,0.07
22/5/2021,32,25.8,28.6,24.1,77.2,33.5,17.3,277.1,1009.6,57.5,100,0.012
23/5/2021,32.1,25.3,28.3,24.3,79.5,20.5,19.9,38.6,1009.5,51.3,0,0
24/5/2021,32.7,25,28.7,24.8,80.1,19.1,19.5,39.6,1010,62.5,100,8.836
25/5/2021,33.4,25,28.4,23.9,78,23,16.5,86.7,1009.9,49.9,100,7.082
26/5/2021,32.8,26,29.3,24.6,76.4,32,33.5,86,1009.3,40.7,0,0
27/5/2021,33.7,26.3,29.8,24.5,73.9,36.7,27.2,85.7,1009.7,42.9,100,0.018
28/5/2021,33.8,25.3,29.4,24.5,76,23.8,17,80.4,1010.5,42.5,100,0.073
29/5/2021,30,24,26.8,24.1,85.7,23.8,24.1,274.9,1011.1,67.5,100,9.842
30/5/2021,32.7,24,28.4,24.4,80.3,20.5,17.8,42.4,1009,55.3,100,0.35
31/5/2021,32.7,26,29,24.6,78.1,18.4,11.2,343.6,1008.3,48.1,100,0.058
1/6/2021,32.7,26,28.5,24.6,80.2,17.6,16.2,34.5,1008.6,55.5,100,0.237
2/6/2021,32.7,25.3,28.5,24.5,79.5,22,14,78.9,1009,52.4,100,0.461
3/6/2021,33,25.3,29.1,25.1,79.6,22.3,15.8,69.9,1009.3,50.5,100,7.72
4/6/2021,33.7,26,29.4,25.3,79.5,50,24.1,97.4,1009.7,59.7,100,0.017
5/6/2021,32.7,25.3,29.1,24.8,78,16.2,14.6,25.2,1010.2,49.7,0,0
6/6/2021,32.7,25.6,28.8,24.4,78.7,18,16.8,324.8,1010.5,59.5,100,31.182
7/6/2021,32.7,24.3,28.5,23.9,77.5,15.5,18.1,330.2,1010.7,47.3,100,0.007
8/6/2021,32.2,25.3,29,24.3,76.2,18,15.8,291.7,1010.3,48.7,0,0
9/6/2021,32.1,25,28.4,24.3,79.3,21.6,22.4,52.9,1009.5,48.5,100,1.929
10/6/2021,32.8,26,28.9,24,75.3,17.6,17.3,12.8,1008.4,50.6,100,0.088
11/6/2021,32,24.3,28.3,24.1,78.7,26.6,26.7,256.9,1009,55.5,100,16.445
12/6/2021,33.8,24.7,28.8,24,76.6,25.2,18.6,96.6,1009.6,44.2,100,0.018
13/6/2021,33.7,25,29.1,24.4,76.8,37.1,22.7,99.1,1010.2,48.7,100,0.981
14/6/2021,32,25.3,28.4,23.7,76.6,32,20.6,103.1,1009.7,53.6,0,0
15/6/2021,32.7,25.2,27.5,23.6,80.1,28.8,23.9,111,1009.8,57.3,100,0.534
16/6/2021,32,25,27.3,24,83,26.3,19,67.2,1010.5,53.2,100,1.208
17/6/2021,31,25,27.3,24.4,85,16.6,18.3,104.3,1011.7,58.3,100,0.227
18/6/2021,30.7,24,26.9,23.8,84,23,18.4,128.5,1011.5,54.7,100,0.997
19/6/2021,27,24.4,25.6,24.1,91.4,14.8,11.1,318.8,1011.6,63,100,17.83
20/6/2021,31,22.8,26.4,23.4,84.4,37.1,22.2,188.9,1011.2,58.5,100,2.021
21/6/2021,30.7,21.5,25.8,23.4,87,38.9,23.5,255.3,1011.1,57.2,100,0.136
22/6/2021,31.4,24,27.6,22.9,76.8,29.5,14.6,323.5,1010.7,44.5,0,0
23/6/2021,30,24.3,27.3,23.8,81.7,22,14.2,267.4,1011.3,61.1,100,0.049
24/6/2021,30.7,24,26.9,23.7,82.8,31.3,13.7,87.6,1010.8,56.8,100,0.014
25/6/2021,32.8,24.3,28.2,24,79.5,23.8,19,94.1,1010,46,0,0
26/6/2021,32,25.3,28.7,23.5,74.8,27.7,20.5,90.6,1010.5,46.7,0,0
27/6/2021,32.6,24.7,28,24.1,79.9,24.5,28.8,303.7,1010.7,49.9,100,0.119
28/6/2021,31,25,28.2,23.9,78.2,19.8,15.3,93.3,1010.6,54.9,0,0
29/6/2021,32.1,24.7,27.8,23.3,77.4,24.5,24.9,277.7,1010.2,49.8,100,0.43
30/6/2021,30.4,25,27.4,23.6,80.5,25.9,16.5,297.7,1010.9,59.6,100,0.038
1/7/2021,30.7,24.7,26.7,23.7,84.3,27.4,27.7,69.3,1010.9,63.1,100,11.639
2/7/2021,32.7,24,28.4,23.4,75.7,31,24.1,84.7,1009.3,49.8,0,0
3/7/2021,33.5,25,28.8,22.7,71.5,18.4,23.1,79.2,1009.7,39.8,0,0
4/7/2021,33.6,24.3,28.8,22.8,71.5,16.6,14.8,54,1009.6,42.2,0,0
5/7/2021,32.4,25,28.7,23.6,74.3,15.8,14.8,358.5,1008.5,52.5,100,0.044
6/7/2021,32,24.7,28.7,22.6,70.7,17.6,17.3,346.9,1008.5,50.3,100,0.002
7/7/2021,32.7,24,28.5,22.2,69.8,20.9,17.8,104.6,1009,46.2,0,0
8/7/2021,33,24,28.4,21.7,68.2,20.5,18.4,86.9,1009.3,41.1,0,0
9/7/2021,33.7,25,29.2,22.6,68.8,29.5,17.7,82.6,1008.1,44.9,0,0
10/7/2021,32.6,26.7,29,24.3,76.2,40.7,26.1,89.1,1007.7,48.9,100,0.002
11/7/2021,32.3,25.3,28.8,24,76.3,39.6,27.6,88.4,1008.9,52,100,0.157
12/7/2021,33.1,24.3,28.9,22.4,69.8,38.9,27.9,87.7,1009.5,44.3,0,0
13/7/2021,31,23.7,27.3,22.8,76.7,24.1,22,281.3,1009.4,50.6,0,0
14/7/2021,31.4,25,27.7,22.6,74.7,24.5,14.8,332.5,1009.5,59.2,0,0
15/7/2021,32.4,24,28.3,22.8,73.4,20.2,16.3,312,1009.6,46.5,0,0
16/7/2021,32.8,23.3,28.5,21.7,68.4,22,22.9,79.3,1010.5,37.1,0,0
17/7/2021,33.7,24.3,28.9,22.2,68,20.5,22.3,86.2,1010.2,41.4,0,0
18/7/2021,34.1,24.3,28.9,22.2,68.6,23,20.1,27.7,1008.8,40.4,0,0
19/7/2021,32,26,28.6,23.6,74.8,20.5,13.5,23.6,1009.7,49.4,100,0.001
20/7/2021,32.7,24.3,28.3,23.8,77.9,23.4,15.2,44.9,1011,49.5,100,0.041
21/7/2021,32,25.3,28.6,23.6,75.3,19.8,18.4,336.5,1011.4,60,100,0.027
22/7/2021,31.7,24.6,28.5,23.8,76.1,20.9,16.6,68.1,1010,55.2,100,0.014
23/7/2021,31,24.6,27.4,23.6,80.4,22.7,18.3,306.3,1010.5,63.5,100,18.59
24/7/2021,31,24.7,27.1,23.7,82.4,23,24.3,327.6,1011,50.6,100,3.067
25/7/2021,33.7,23.3,27.8,22.1,73.1,23.4,22.3,37.3,1010.6,35.3,0,0
26/7/2021,33,23.3,28.4,20.8,65.3,27,27.2,77.2,1010.5,35.7,0,0
27/7/2021,33.4,22.6,28,19.8,63.8,20.9,21.1,84.4,1010.3,28.1,0,0
28/7/2021,33.6,23,28,19.8,62.8,23,21.1,102.6,1010.5,29.9,0,0
29/7/2021,33.4,24.7,28.6,21,64.7,22.7,18,281.7,1011.1,44,0,0
30/7/2021,33.4,25.3,29.2,22.7,69.1,18,14.8,46.6,1011.4,45.4,0,0
31/7/2021,31.7,25.7,28.7,23.1,72.5,21.2,19.9,316.1,1011.3,55.2,100,0.311
1/8/2021,31.7,24.3,27.7,23.5,79.1,24.1,16.6,82.9,1010.5,55.7,100,3.042
2/8/2021,32.4,25,28.4,22.9,73.1,25.9,23.1,291.6,1010.6,56.3,100,0.02
3/8/2021,32.4,24.3,28.8,23.1,72.5,20.5,21.3,61,1011.2,44.7,0,0
4/8/2021,32.7,25,29,22.9,70.9,23.8,28.8,61.3,1011.9,45.7,100,0.158
5/8/2021,32,24.9,26.8,23.2,81.1,29.2,20.5,163.6,1012.4,49,100,5.935
6/8/2021,33,23.3,28.2,22.3,71.9,35.3,30,90.3,1011.5,46.8,0,0
7/8/2021,33.1,24.3,29,23.3,72.4,34.9,22.7,86.7,1011.3,42.1,0,0
8/8/2021,33,25,29.2,23.9,74.1,30.2,29,90.4,1011.2,41.2,0,0
9/8/2021,32.8,24.7,29.1,23.8,73.9,35.3,27.2,77.1,1010.3,52.9,100,0.202
10/8/2021,30.4,24,26.8,23.8,84.6,18,14.5,62.2,1010.6,66.2,100,65.543
11/8/2021,33,25,28.6,22.4,70.7,21.2,24.7,86.7,1010.6,37.5,0,0
12/8/2021,33.6,23.3,29.1,20.7,62.4,16.6,19.3,78.8,1011.9,28.1,0,0
13/8/2021,31,25,27.9,22.8,74.4,29.9,27.2,55.9,1010.8,48.7,0,0
14/8/2021,33.7,24.7,29.1,22.5,69.2,31.7,27.6,82.7,1009.2,45.3,0,0
15/8/2021,34.7,25.3,29.3,21.8,65.8,55.4,36.5,95.9,1010.1,38.9,0,0
16/8/2021,33.7,24.3,29.1,22.2,67.6,23.4,23.9,82.6,1011.5,34.1,0,0
17/8/2021,33.4,26,29.1,22.6,69.1,19.1,22.6,2.4,1011,44.3,0,0
18/8/2021,32,25,28.2,22.8,73,18.7,25.1,284.7,1009.9,49.5,100,0.036
19/8/2021,32.1,24.3,27.8,22.2,73,23.4,17.9,297.3,1009.5,46.3,100,0.002
20/8/2021,32.4,24.3,28.2,22.2,71.3,26.6,25.2,23.4,1010.1,50,100,3.878
21/8/2021,31,25,27.4,22.8,76.6,24.1,23.7,315.9,1011,52.6,100,0.011
22/8/2021,33,24,28.3,23,74.3,22.7,24.5,77,1010.1,49.2,0,0
23/8/2021,32.7,24.7,28.8,23.2,73,23,17,36.7,1010,45.1,0,0
24/8/2021,31.8,25,28.2,23.7,77.6,16.9,21.6,308.5,1010.3,55.6,100,0.069
25/8/2021,33.1,24.3,28.6,21.8,68.2,15.8,16.8,124.7,1009.7,47.6,100,0.088
26/8/2021,33.4,24.7,29,21.5,65,20.2,24.3,53.2,1008.9,37.5,0,0
27/8/2021,33.4,23.7,28.7,22.1,68.7,22.3,20.6,335.5,1009.2,35.6,0,0
28/8/2021,33.7,25,29.3,21.7,65.1,18.4,18.4,102.1,1008.2,35.2,0,0
29/8/2021,31.1,25,28.1,23,74.2,23.4,15.3,235.7,1008.9,51.7,100,0.005
30/8/2021,31.7,25,28.6,23.4,74.4,22.7,23.4,314.7,1009.2,53.2,0,0
31/8/2021,31.1,26,28.7,23.6,74.7,31.7,13,246.4,1009.7,57.7,100,0.043
1/9/2021,33.7,24,29.1,23.1,71.4,27.4,24.5,66.7,1010,42,100,0.018
2/9/2021,32.4,25,28.9,22.7,70.6,17.3,16,334.1,1010.4,47.9,0,0
3/9/2021,33.4,25.3,28.9,22.8,70.3,17.6,15.3,19.3,1009.5,50.6,0,0
4/9/2021,32.4,25,28.8,22.4,69.2,18.4,14.8,277,1010,36.7,0,0
5/9/2021,33,25,29.3,23,69.8,25.2,20.6,84,1009.8,43.1,100,0.002
6/9/2021,33.1,25,28.8,23.3,73.5,35.6,21.7,95.2,1010.5,58.6,100,0.008
7/9/2021,31.1,25,27.2,23.7,81.9,31.3,12.8,257.7,1011.1,53.3,100,9.762
8/9/2021,32.4,23.6,27.5,23.2,79.3,20.5,25.3,304.8,1010.3,57.1,100,21.453
9/9/2021,32.7,23.3,28.2,21.8,70.2,17.3,14.7,64.8,1010.6,43,0,0
10/9/2021,32.7,24,28.6,21.2,65.8,15.5,15.2,238,1010.8,39.3,0,0
11/9/2021,33,24.7,28.8,22.8,71.2,22.7,21.1,31.7,1009.5,49.6,0,0
12/9/2021,30.9,26.4,28.6,23.9,75.8,25.9,16.5,83.1,1008.6,55.3,0,0
13/9/2021,33.1,25,28.7,23.9,76.5,46.4,28.9,85.5,1009.3,55.4,100,0.239
14/9/2021,27.6,23,25.6,23.5,88.2,20.2,18.4,215.4,1011.5,67.4,100,43.181
15/9/2021,31.7,24,27.8,24,80.7,24.1,20.3,34.5,1011.2,58.3,100,0.031
16/9/2021,33.7,25,29.2,24.1,75.6,25.2,27.7,75.4,1010.1,48.6,100,0.005
17/9/2021,33.7,26,29.7,23.6,71.1,28.8,27.7,67.6,1009.3,41.8,100,0.001
18/9/2021,34.8,26,30.3,22.6,65.4,32.8,29.6,76.5,1009.7,35.6,100,0.004
19/9/2021,32.4,25.3,28.3,23.6,77,23.4,22.3,257.8,1010.7,62.7,100,16.447
20/9/2021,32,25,28.7,22.8,71.9,20.5,21.1,18,1010.2,52,0,0
21/9/2021,32.7,24.3,28.5,22.9,72.8,20.5,16.7,190.9,1009.8,45.1,100,0.08
22/9/2021,33.7,25,29.2,22.6,68.9,26.6,26.5,87.7,1009.7,43.6,0,0
23/9/2021,33.7,25.3,29.6,23,68.9,50,30.2,82.2,1010.1,43.5,0,0
24/9/2021,33.3,25.3,29.5,23.1,69.6,29.9,30.5,72.5,1009.6,37.7,0,0
25/9/2021,34,26,29.8,23.9,72,37.1,22.3,76.3,1008.4,45.2,0,0
26/9/2021,33.7,25.3,29.2,23.9,74.6,28.1,21.8,71,1008.2,47.3,100,17.584
27/9/2021,33,25,29.2,24.3,76.1,25.9,22.7,42.4,1008,54.9,100,0.029
28/9/2021,33,25.3,29.1,24.4,77.4,23.8,19,358.1,1008.3,57,100,7.829
29/9/2021,32.4,25,29,24.3,76.4,23,18,325.8,1008.7,46.8,100,0.002
30/9/2021,32.7,25,28.8,23.7,75.1,19.8,20,302.6,1009.7,49.9,100,2.723
1/10/2021,33,25,28.7,24.2,77.2,23,18.1,49.6,1010,51.1,100,0.005
2/10/2021,31.7,26,29,24,74.8,26.3,17.8,50.2,1009.5,46.5,0,0
3/10/2021,33,24.3,28.9,23.1,72.3,20.2,23.3,337.2,1009.2,43.6,0,0
4/10/2021,32.7,25.3,28.2,23.6,77.3,18,20.2,211.9,1008.4,52.9,100,15.439
5/10/2021,33.7,24.3,28.9,22.3,68.4,23,18.1,302.7,1007.6,53.7,100,0.188
